16.28133644	26.20703111
15.08290571	25.84192413
17.18338261	27.40393425
13.77370198	27.27754889
15.34500504	26.67310399
14.49284781	27.15098709
14.51330918	26.4191632
16.51748157	24.87227109
15.63018487	26.576109
13.9154304	26.4964526
16.65105438	26.59771233
14.54359224	26.4208206
17.48452263	27.8663574
14.21686539	27.71115849
16.23304448	25.47563306
15.99304513	24.9179908
16.12879968	26.22654662
15.86111971	26.0894308
16.73357996	26.97478355
15.319317	27.64548087
16.1753896	25.96457207
14.94781803	26.78812414
15.91899538	25.35348706
14.54168643	27.76374845
15.39884143	27.61344552
15.42036099	26.56675204
15.36701437	27.33720752
15.96502189	27.14364505
16.87247475	24.99054513
16.13831463	27.66723834
14.56021632	27.57037612
13.48011075	25.82313279
15.9561831	27.21434833
16.43097528	26.52669684
15.16401401	26.71407296
16.23460802	26.56303977
15.77683463	26.2395722
15.37380383	24.29462707
14.86476377	25.31960157
15.24190301	28.61049273
15.92877759	26.868113
16.55340316	26.33439839
15.1795148	26.50664957
15.08277967	26.83160666
17.60727214	26.51356725
14.32638102	24.82313443
13.55460797	26.9413641
15.20087153	26.26646969
16.2332004	25.38055324
17.35498196	27.3645314
13.787289	25.97344582
14.58550905	25.20964856
14.14497778	27.22168509
13.12590735	24.96889703
17.11512659	27.41413899
15.05685972	26.90768365
15.48455699	25.14077163
15.63015269	27.36277801
17.46781249	26.28021683
16.51484873	25.83716867
14.78619903	27.37842199
15.03093288	25.16942045
17.15835304	26.14865461
14.58297755	26.4236801
17.47751443	26.18399368
17.6408079	25.89681881
15.19289169	25.9129259
15.11931402	27.98416994
13.50416217	26.12839783
14.06169811	28.45980665
16.17653718	25.71830082
16.47226373	27.31280927
15.9262293	25.06645706
14.81038194	26.0960136
15.7415102	26.68185949
12.97223503	25.67477038
13.00271929	24.31633593
14.75042999	27.51962855
15.50675308	27.44374565
16.98099894	28.69853292
15.22295146	25.36272175
12.5170711	25.16607012
14.4902782	28.35372164
15.61489942	25.82418729
14.53614164	27.14510757
16.05989165	24.20584768
14.15623559	25.1398597
17.52932755	26.01768533
16.21444243	26.69372731
14.46194656	27.29452382
14.98704214	25.693075
15.23123554	26.36142084
15.01152387	25.9830365
16.31732622	26.94331092
16.97972865	26.26165009
17.49199405	26.95753861
16.99677722	26.40949994
16.39658353	26.51916136
15.05501269	25.52156859
17.93777537	27.46214883
16.12925765	26.47343419
16.3369316	26.53241186
16.07290264	24.66450661
16.84614376	26.39159468
13.82581965	26.94977613
16.03213907	25.87213356
14.86673556	27.18180844
15.54481169	26.80907464
15.65669783	25.09675521
14.49199418	27.59407818
14.75025643	26.91037645
14.96303275	25.70546339
15.18650424	26.12154599
15.70792528	26.23338516
15.45305103	27.13091437
16.98627332	27.02421144
15.54050185	26.54159691
15.49680583	28.0628451
17.68881677	24.44330249
15.18622142	27.93468066
16.18798975	26.96349053
16.11976859	26.52195892
16.26918463	26.98545387
15.84557558	26.71669223
17.14266561	25.48168915
16.26264956	25.73685055
15.11519573	27.57272677
17.75083704	26.5528136
14.03824484	28.19396492
14.87944006	26.0473481
17.55551308	27.59025731
15.45113908	25.66856546
16.46873551	26.46331164
16.96623439	26.80725586
15.48015957	26.71922241
15.68914531	26.76983035
15.28855286	26.39084632
16.68620859	26.93488416
14.92447634	25.99700747
14.63300881	27.97468799
15.31570095	26.07776464
15.26486853	27.61034977
15.28435332	25.99638158
15.4763523	27.11572446
17.19892403	27.01604311
15.93232118	27.19677224
15.05933837	27.20425371
17.77751863	24.0374876
16.02581973	27.21518087
15.66341103	26.38411805
15.05589651	27.23279739
15.08930519	25.96547396
16.84664548	25.75130187
13.3237939	26.30977924
15.7361516	26.779855
15.69683403	26.98546912
17.30635366	27.19328713
14.8201462	25.70252579
14.47436255	25.83357982
15.04197452	25.57284051
15.54477122	24.99049523
15.37532902	28.17871836
15.88089455	26.52433637
16.40308261	28.28448254
16.48898802	25.66182823
14.9292344	25.4221203
17.54991527	28.59989525
17.21782332	24.57211963
16.13365426	27.17868179
16.19246401	24.22061218
15.3755799	26.49336223
15.42471837	26.32074257
14.92750749	26.44013823
13.92851258	27.52293621
16.67203819	26.26826822
15.00587264	26.05063
16.73437477	26.88668959
15.67070766	26.57604015
16.02027476	26.84809789
14.34267366	27.06118933
15.11024818	25.15031403
16.20927504	24.55043832
16.5081009	27.60448919
16.32860857	27.48021617
14.57476954	26.5687234
13.43907851	27.0792949
16.11877505	26.58076515
14.56255655	26.14628166
14.31978792	26.44731878
15.43994681	26.31861169
15.86358265	26.92346312
15.1288231	25.94190114
17.81113158	27.45969639
16.78458857	25.41791649
13.75627913	27.02036137
15.56006593	27.38992558
15.76389044	25.84683089
14.71394739	26.15344615
16.16335287	25.83065055
15.29932317	28.02835532
15.6883714	27.35736595
14.88897593	27.41853591
14.46678019	26.75199679
15.65601572	26.39437807
16.43108823	26.83842701
15.44216459	27.39400146
15.11803796	25.55213927
15.60551518	26.30773713
16.34104476	25.15212496
15.36904364	27.12290465
15.67624828	24.89206101
15.43360414	26.92785441
17.6919333	25.17477226
15.86917783	26.57829218
14.43364268	26.7263257
14.0702511	25.03215574
15.9943066	25.93890677
17.58804346	27.59893918
14.7154354	27.51414864
15.41008769	26.05230519
15.21304123	26.25276456
16.01864795	27.29836811
16.13279336	26.2412112
16.08762465	27.81177497
15.12339815	26.41904071
15.74320786	25.70947878
15.55033109	26.9107253
17.36248026	27.21276117
16.3020868	25.38506456
14.50733261	26.78863089
15.68899478	24.44418986
16.36163225	25.10809314
15.0426907	25.85709638
13.39969044	24.92173898
15.41562529	27.67700761
14.98073346	26.31324154
15.68043375	25.28599219
14.67487934	27.56528415
15.78888065	26.40087962
16.06533176	27.13920695
15.00023797	27.36604572
16.10035612	26.96434439
15.33682907	26.98285817
15.05815697	25.87738996
15.85924835	26.22404807
16.40077441	26.93378412
14.46795495	26.67880253
15.74518565	24.82353879
15.34420961	26.26990458
16.42422083	27.19256598
13.7765822	26.02932247
14.79988244	25.80532954
15.47138886	26.1502846
14.70334812	27.3889903
16.81099212	27.28734519
15.83387168	25.74744491
15.33154191	26.67927132
14.49433642	25.74034867
15.10796483	26.1650356
16.42674708	25.66844162
15.60239677	26.69985393
13.87102227	24.74869859
15.77354401	28.2153068
15.70901356	27.35994773
16.30254063	26.02686075
15.75205965	26.85116618
16.27635705	26.3657941
14.99926015	28.19880996
14.75104999	27.14566835
15.04715084	27.21287464
15.32950821	27.1218423
14.4890028	27.15346013
16.8755105	24.62824748
16.61490289	25.85851505
15.79154598	25.55024862
17.37723755	26.01970021
14.4112569	26.24093651
14.53800155	27.36678456
16.39626334	28.3086382
14.97673845	27.13147959
15.48011102	26.29720854
14.43470102	25.84710342
16.84633125	25.54527612
14.77094129	26.02062072
15.67646452	26.8155916
17.23528545	26.43994486
13.60034508	27.54144865
15.36790042	27.09326448
14.7911459	26.34444584
14.956796	25.90224242
14.73054838	27.02966011
15.88201957	26.40548687
15.58328289	27.0411128
13.13697944	25.66942361
15.87684109	26.64551702
15.66695847	25.26477728
16.28780135	27.35986403
16.14625752	27.40453745
16.61360633	26.11532934
15.6152338	27.04257406
16.022661	25.2177047
17.01695143	26.43168176
13.01208202	26.48498058
15.55370425	27.42498125
16.68914789	26.49456174
16.13778297	27.25241454
16.89259561	25.61779174
15.33443103	26.92487758
13.74145265	24.90989056
14.41067217	26.86074884
14.05572029	25.26986512
16.72805314	27.68898246
15.64125318	27.28304691
15.03842059	26.93202551
16.34517642	25.83044038
14.24409647	27.6146619
16.02738062	27.13293299
14.59087159	27.07260203
15.55424204	25.50508433
15.42088019	26.2236638
16.56015023	27.71850965
15.58855126	26.30970908
14.75642648	26.43468649
16.49546395	25.95568826
15.10873127	25.93313778
15.75994342	25.26460651
15.87086707	25.61645004
16.23306837	25.85899148
13.29658401	26.72311921
16.23918255	26.92153473
15.52693796	24.91532566
15.41273251	26.71266099
15.76889626	26.35543172
16.18074219	26.59491624
16.65235853	25.00135168
16.77083903	27.88448181
15.37818141	26.60722757
15.37222055	27.43912398
17.40802209	28.00977554
15.78539718	25.34272075
16.82649909	27.2749462
13.72352936	26.97516396
14.65612729	25.86101885
16.16280746	25.92180052
16.36243931	27.16986804
13.67117609	26.59191263
16.09366464	26.60346638
14.67495385	25.64622203
14.71759686	26.52960389
16.7682724	26.12089334
16.36142187	26.46967871
15.02830005	25.25682048
15.69461732	26.25354511
15.38887897	27.48100356
15.0878332	27.14742133
16.95796376	26.11734883
15.6633982	25.08330872
16.53984787	26.93750492
14.41501619	26.75727121
15.04878685	27.46507593
16.48576859	23.85448
14.09149742	26.1225374
15.07557753	26.26431112
15.93499955	26.4127603
15.06665604	28.36553415
17.02085632	24.91019505
14.65681849	25.9089146
14.47134697	26.83928325
14.66573608	26.02053778
17.17639168	27.51270394
15.36704503	26.90503413
15.50322902	26.6721714
16.5705382	26.22613992
16.37815411	25.74120149
15.17067573	26.90552792
15.33181657	27.59669399
16.72397636	26.40862118
13.45178122	26.84715271
15.90265358	27.39441472
17.03840451	26.44078457
15.88543984	27.90494756
15.44939195	26.85014989
16.21356965	25.51763075
17.24838038	27.96788225
16.7460276	27.8721496
16.69783645	27.1302315
14.70717665	26.65853148
15.13304871	27.60532889
16.10869753	25.4968721
15.23686593	26.16493711
15.5191651	26.91656597
16.39948634	26.59989782
14.79661384	26.31404931
14.8002985	27.03819115
14.88114934	24.87942381
15.34932175	26.18648355
16.77922454	27.65730744
14.85634347	24.41402112
16.68904653	24.81646229
14.89420519	26.0270608
16.16839428	26.89723037
15.50322042	27.27741603
14.90627021	26.73460365
16.48979268	26.47601037
15.53714852	26.43599005
15.56897478	26.36922034
16.85747536	25.42753017
14.52728128	26.71700696
16.48326803	26.70402483
15.50957766	26.27394827
16.59721585	25.21773658
16.55707269	25.89752892
15.52509232	25.13113154
16.28449608	26.92443669
16.14700828	25.48278867
15.62486014	26.56994933
17.25790863	26.44551785
15.14420659	25.91317037
16.25807709	25.76632576
14.28553694	26.06616942
15.24681861	26.45507398
15.49920548	27.77981819
14.81016187	26.20166133
14.5860179	26.90952585
15.01855474	25.61425222
16.16664984	26.87223179
15.29939008	26.13224444
14.68266373	25.47148636
15.54160028	26.61624152
16.30593681	27.08181478
16.22039896	26.94325445
15.88705071	26.95705311
15.72179499	26.48484328
16.76005448	25.61937725
16.44917416	27.37448882
14.84173685	28.20120691
15.35440043	24.6659305
15.90435686	26.05671904
15.86706539	27.13528241
14.63679666	27.58655446
16.64867839	26.75248162
16.14507861	26.67654162
16.28154784	25.99980155
15.34463101	25.04788261
14.8659316	23.82334859
16.59103991	25.30990578
16.3573245	25.58263226
15.37223294	26.12055857
14.97647892	26.08534633
16.26085858	26.83272014
16.26224803	25.0214167
15.248387	25.72444145
16.81617942	26.28522505
16.23400087	26.44044737
15.53662414	26.68233827
15.07256253	24.52110936
16.68035432	27.25625939
16.3986537	27.3877969
15.13257103	25.85463173
15.84971334	28.16586908
15.41308146	27.03726864
14.35619041	25.14981742
16.88337616	27.02489507
15.27449259	25.49809417
15.34967839	24.84455836
15.84864554	27.66146281
16.10743195	25.84631524
16.56557343	27.22301607
15.16200382	25.34198567
15.62898027	28.03376816
16.82446803	26.19908955
16.63781008	27.19761947
14.97399716	27.07634778
16.95619983	26.14206818
15.35283078	27.08191703
14.84760511	25.67730532
15.14757672	27.39814766
15.9427908	26.74950363
15.3604352	25.87827497
17.02835389	25.96549203
14.98808943	28.48780575
15.6711133	27.36741117
16.08448104	27.20178726
15.40890666	27.80141603
15.03146022	26.67759781
16.50558476	27.54205454
14.69003822	26.47890293
14.60896333	26.53629429
16.30105871	26.40028074
14.96189975	26.82385197
14.42329233	26.70430654
16.2518904	27.04994381
15.00515403	26.12649448
15.84001761	25.71404752
14.47828931	26.55931383
15.37322057	27.38684952
16.61441756	25.89731215
15.5477509	26.73864137
16.36672009	27.22664996
15.39687455	26.57909128
17.25044626	25.22903997
15.49494513	25.52892168
16.64471706	27.00559845
16.78253142	26.09639042
15.22508272	25.97766741
15.08266025	27.63591272
15.19849746	25.5320485
15.63091558	26.90047806
17.15626639	25.42584514
17.68866928	26.68689401
16.54400577	27.0724677
15.9377161	25.18526598
14.78953377	25.95689886
16.66704648	26.0618523
16.08054175	26.73142455
16.37694322	26.69160828
14.19188667	26.42884976
14.92930869	26.45631607
15.90483585	26.83245269
15.32625795	26.75264755
